artiId;artiNombre;fechaIni;fuenId;fuenNombre;futiId;maximoKg;minimoKg;promedioKg
238;Queso costeño;2020-08-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18000;16000;17000
239;Queso cuajada;2020-08-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;11000;10000;10500
30;Cebolla junca Aquitania;2020-08-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3500;3200;3311
354;Chocolate amargo;2020-08-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;24046;23920;23983
82;Mandarina Arrayana;2020-08-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1800;1500;1656
207;Arveja verde seca importada;2020-08-15T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2560;2400;2480
38;Arveja verde en vaina pastusa;2020-08-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3600;3200;3400
65;Chócolo mazorca;2020-08-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1357;1143;1262
4;Cilantro;2020-08-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2500;2250;2444
121;Mango manzano;2020-08-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3700;3400;3483
341;Manteca;2020-08-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5450;5350;5410
342;Margarina;2020-08-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17264;16680;16998
366;Mayonesa doy pack;2020-08-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18860;16952;17701
126;Manzana roja importada;2020-08-08T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6053;5789;5877
336;Lomitos de atún en lata;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;34466;32799;33516
116;Lulo;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3000;2200;2550
157;Papa capira;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;800;680;740
289;Pierna pernil con rabadilla;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6000;5800;5933
69;Pimentón;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2571;2429;2524
144;Piña gold;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2300;2000;2183
46;Tomate chonto regional;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3200;2700;2950
148;Tomate de árbol;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1700;1500;1583
340;Aceite vegetal mezcla;2020-09-05T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6025;5475;5722
88;Aguacate común;2020-09-05T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2600;2500;2583
90;Aguacate papelillo;2020-09-05T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4200;3700;3917
200;Ulluco;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4000;3800;3850
61;Ajo importado;2020-09-05T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5600;5400;5517
283;Alas de pollo con costillar;2020-09-05T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;7200;7000;7067
195;Arracacha amarilla;2020-09-05T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2400;2400;2400
274;Carne de cerdo, costilla;2020-09-05T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;14000;14667
275;Carne de cerdo, espinazo;2020-09-05T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10000;10000;10000
277;Carne de cerdo, lomo sin hueso;2020-09-05T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;16000;15000;15667
191;Yuca chirosa;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1000;880;953
238;Queso costeño;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17000;15000;16000
201;Arroz de primera;2020-09-05T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3200;2928;3056
274;Carne de cerdo, costilla;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;14000;14667
275;Carne de cerdo, espinazo;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10000;10000;10000
277;Carne de cerdo, lomo sin hueso;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;16000;15400;15800
54;Zanahoria;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1200;1100;1133
239;Queso cuajada;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10000;10000;10000
240;Queso doble crema;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;13000;11200;12067
38;Arveja verde en vaina pastusa;2020-09-05T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3520;3200;3380
279;Carne de cerdo, pernil sin hueso;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;14000;14667
282;Carne de cerdo, tocino papada;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;8000;8000;8000
57;Ahuyama;2020-09-05T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1100;1000;1050
73;Remolacha bogotana;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2800;2560;2680
12;Repollo blanco;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;533;433;467
15;Repollo morado;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;917;867;896
370;Sal yodada;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;944;856;915
348;Azúcar sulfitada;2020-09-05T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2540;2500;2513
252;Carne de res, bola de brazo;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18400;17400;18067
253;Carne de res, bola de pierna;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18400;17400;18067
213;Fríjol calima;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5792;5184;5480
337;Sardinas en lata;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;9975;9745;9860
93;Banano criollo;2020-09-05T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1389;1333;1343
249;Carne de res, cadera;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18400;17400;18067
41;Fríjol verde en vaina;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2800;2560;2640
360;Galletas saladas;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10319;10028;10171
329;Sierra entera congelada;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;12000;12000;12000
251;Carne de res, costilla;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;11200;11000;11133
258;Carne de res, falda;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;14600;14733
361;Gelatina;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;23073;22526;22799
82;Mandarina Arrayana;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1800;1700;1750
352;Café instantáneo;2020-09-05T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;92026;87451;90492
260;Carne de res, lomo fino;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;24000;23000;23667
262;Carne de res, morrillo;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14000;13000;13667
263;Carne de res, muchacho;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17400;17400;17400
112;Guayaba pera;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1700;1600;1650
341;Manteca;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5450;5350;5410
271;Carne de cerdo, brazo sin hueso;2020-09-05T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;14000;14667
266;Carne de res, pecho;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14600;14600;14600
267;Carne de res, punta de anca;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;19600;19000;19400
43;Habichuela;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4000;3360;3660
362;Harina de trigo;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2400;2184;2315
126;Manzana roja importada;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5789;5789;5789
268;Carne de res, sobrebarriga;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14600;14600;14600
363;Harina precocida de maíz;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3360;3104;3275
242;Huevo blanco A;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;300;277;292
128;Manzana verde importada;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6316;6211;6298
133;Maracuyá;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2500;2200;2367
175;Papa suprema;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;880;680;780
179;Papa única;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;760;600;670
137;Papaya Maradol;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2400;2000;2217
19;Cebolla cabezona blanca bogotana;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1875;1563;1701
30;Cebolla junca Aquitania;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3250;3200;3233
342;Margarina;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17000;16450;16710
366;Mayonesa doy pack;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18640;17215;18180
325;Pargo rojo platero;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;22000;20000;21333
369;Pastas alimenticias;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5833;5042;5451
354;Chocolate amargo;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;24100;24046;24073
65;Chócolo mazorca;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1214;1000;1107
365;Jugo instantáneo (sobre);2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;25000;23611;24537
316;Langostino 16-20;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;45000;40000;41667
236;Leche en polvo;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;29444;21860;25745
135;Mora de Castilla;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3000;2600;2833
288;Pechuga de pollo;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;8000;7600;7867
67;Pepino cohombro;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1000;800;917
4;Cilantro;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2500;2250;2458
8;Lechuga Batavia;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1800;1700;1733
224;Lenteja importada;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4000;3680;3840
86;Naranja Valencia;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1500;1460;1490
141;Pera importada;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6211;6053;6079
315;Corvina, filete congelado nacional;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;36000;34000;35000
100;Curuba;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2200;2000;2067
79;Limón común valluno;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2500;2300;2400
5200;Papa Betina;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;700;540;623
352;Café instantáneo;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;92092;87451;90501
41;Fríjol verde en vaina;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2800;2560;2680
135;Mora de Castilla;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3000;2600;2900
360;Galletas saladas;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10347;10028;10194
86;Naranja Valencia;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1500;1400;1457
46;Tomate chonto regional;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2500;2300;2367
148;Tomate de árbol;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1700;1600;1650
271;Carne de cerdo, brazo sin hueso;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14000;14000;14000
274;Carne de cerdo, costilla;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;14000;14333
275;Carne de cerdo, espinazo;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10000;10000;10000
361;Gelatina;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;23073;22526;22891
5200;Papa Betina;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;600;560;573
157;Papa capira;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;800;760;787
200;Ulluco;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4000;3800;3850
277;Carne de cerdo, lomo sin hueso;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;16000;16000;16000
279;Carne de cerdo, pernil sin hueso;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;14000;14667
112;Guayaba pera;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1700;1500;1600
43;Habichuela;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3360;2400;2867
191;Yuca chirosa;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;960;880;927
282;Carne de cerdo, tocino papada;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;8000;8000;8000
252;Carne de res, bola de brazo;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18400;17400;18067
362;Harina de trigo;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2400;2184;2328
363;Harina precocida de maíz;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3440;3112;3304
175;Papa suprema;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;760;720;737
179;Papa única;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;700;640;670
93;Banano criollo;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1333;1278;1324
253;Carne de res, bola de pierna;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18400;17400;18067
249;Carne de res, cadera;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18400;17400;18067
242;Huevo blanco A;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;300;277;292
137;Papaya Maradol;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2300;2200;2250
325;Pargo rojo platero;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;22000;20000;20667
271;Carne de cerdo, brazo sin hueso;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;14000;14333
251;Carne de res, costilla;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;11200;11000;11133
365;Jugo instantáneo (sobre);2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;27778;23611;25463
369;Pastas alimenticias;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5833;5052;5448
288;Pechuga de pollo;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;8000;7500;7833
195;Arracacha amarilla;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2400;2240;2373
201;Arroz de primera;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3200;2944;3061
258;Carne de res, falda;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14600;14600;14600
260;Carne de res, lomo fino;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;24000;23000;23333
316;Langostino 16-20;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;45000;40000;41667
236;Leche en polvo;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;28646;20930;25344
8;Lechuga Batavia;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2000;1600;1783
67;Pepino cohombro;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1000;900;983
141;Pera importada;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6053;5789;5965
54;Zanahoria;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1200;900;1067
262;Carne de res, morrillo;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14000;13000;13667
263;Carne de res, muchacho;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17400;17400;17400
224;Lenteja importada;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4016;3680;3832
289;Pierna pernil con rabadilla;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6000;5800;5933
340;Aceite vegetal mezcla;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6025;5475;5701
88;Aguacate común;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2600;2500;2533
90;Aguacate papelillo;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3800;3600;3683
266;Carne de res, pecho;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14600;14600;14600
267;Carne de res, punta de anca;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;19600;19600;19600
268;Carne de res, sobrebarriga;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14600;14600;14600
79;Limón común valluno;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2500;2300;2417
336;Lomitos de atún en lata;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;34479;32799;33520
69;Pimentón;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2429;2143;2310
19;Cebolla cabezona blanca bogotana;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2292;1979;2101
116;Lulo;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2400;2300;2333
144;Piña gold;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2200;2100;2150
30;Cebolla junca Aquitania;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3250;3150;3208
354;Chocolate amargo;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;24100;24046;24073
82;Mandarina Arrayana;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1800;1700;1758
57;Ahuyama;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1200;1000;1050
65;Chócolo mazorca;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1000;929;952
4;Cilantro;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2500;2250;2333
341;Manteca;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5450;5350;5407
126;Manzana roja importada;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6053;5789;5877
238;Queso costeño;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;16000;15000;15667
239;Queso cuajada;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;10000;10000;10000
38;Arveja verde en vaina pastusa;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3360;2800;3140
207;Arveja verde seca importada;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2560;2376;2445
128;Manzana verde importada;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6316;6316;6316
240;Queso doble crema;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;13000;11400;12133
73;Remolacha bogotana;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4000;4000;4000
12;Repollo blanco;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;467;433;444
352;Café instantáneo;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;92026;87451;90468
315;Corvina, filete congelado nacional;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;36000;34000;35333
100;Curuba;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2200;1800;2050
133;Maracuyá;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2300;2200;2250
15;Repollo morado;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;917;867;892
370;Sal yodada;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;952;856;917
61;Ajo importado;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5800;5500;5633
283;Alas de pollo con costillar;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;7000;7000;7000
213;Fríjol calima;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5888;5568;5752
342;Margarina;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17000;16470;16717
366;Mayonesa doy pack;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18640;17215;18112
337;Sardinas en lata;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;9451;9343;9397
329;Sierra entera congelada;2020-08-22T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;12000;11000;11667
348;Azúcar sulfitada;2020-08-29T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2500;2400;2450
43;Habichuela;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3680;3360;3573
362;Harina de trigo;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2352;2184;2272
200;Ulluco;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3800;3500;3567
86;Naranja Valencia;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1500;1400;1477
252;Carne de res, bola de brazo;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18400;17400;18067
253;Carne de res, bola de pierna;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18400;17000;17933
157;Papa capira;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;720;680;697
191;Yuca chirosa;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;960;880;927
5200;Papa Betina;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;640;560;593
249;Carne de res, cadera;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;18400;17400;18067
54;Zanahoria;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1300;1160;1233
340;Aceite vegetal mezcla;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6025;5455;5696
88;Aguacate común;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2800;2600;2675
90;Aguacate papelillo;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;4700;4200;4442
251;Carne de res, costilla;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;11400;11200;11267
258;Carne de res, falda;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14600;14400;14500
175;Papa suprema;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;760;700;725
179;Papa única;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;700;560;610
137;Papaya Maradol;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2400;2000;2233
251;Carne de res, costilla;2020-09-19T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;11200;11000;11133
57;Ahuyama;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1100;1000;1017
260;Carne de res, lomo fino;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;24000;24000;24000
262;Carne de res, morrillo;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14000;14000;14000
263;Carne de res, muchacho;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;17400;17000;17133
325;Pargo rojo platero;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;22000;20000;21333
369;Pastas alimenticias;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5688;5052;5476
363;Harina precocida de maíz;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3664;3104;3445
242;Huevo blanco A;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;300;283;294
61;Ajo importado;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;5600;5400;5500
283;Alas de pollo con costillar;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;7200;6800;7067
266;Carne de res, pecho;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;14600;14500;14533
267;Carne de res, punta de anca;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;19600;19000;19200
288;Pechuga de pollo;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;8000;7500;7833
67;Pepino cohombro;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1300;1100;1217
195;Arracacha amarilla;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;2400;2400;2400
201;Arroz de primera;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3040;2920;2968
268;Carne de res, sobrebarriga;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;15000;14600;14867
141;Pera importada;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;6053;6053;6053
365;Jugo instantáneo (sobre);2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;25000;23611;24537
316;Langostino 16-20;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;45000;40000;43333
236;Leche en polvo;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;30938;21860;26327
38;Arveja verde en vaina pastusa;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3200;2800;3060
19;Cebolla cabezona blanca bogotana;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;1771;1667;1691
30;Cebolla junca Aquitania;2020-09-12T00:00:00-05:00;52;Buenaventura (Valle del Cauca);52;3250;3150;3233
