Fecha;Grupo;Producto;Mercado;Precio  por kilogramo
abr-20;VERDURAS Y HORTALIZAS;Repollo blanco;Buenaventura (Valle del Cauca); 800 
abr-20;VERDURAS Y HORTALIZAS;Repollo morado;Buenaventura (Valle del Cauca); 907 
abr-20;VERDURAS Y HORTALIZAS;Tomate chonto regional;Buenaventura (Valle del Cauca); 2,438 
abr-20;VERDURAS Y HORTALIZAS;Zanahoria;Buenaventura (Valle del Cauca); 1,214 
abr-20;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Buenaventura (Valle del Cauca); 1,502 
abr-20;FRUTAS;Aguacate común;Buenaventura (Valle del Cauca); 3,086 
abr-20;FRUTAS;Aguacate papelillo;Buenaventura (Valle del Cauca); 5,271 
abr-20;FRUTAS;Banano criollo;Buenaventura (Valle del Cauca); 1,288 
abr-20;FRUTAS;Curuba;Buenaventura (Valle del Cauca); 2,690 
abr-20;FRUTAS;Guayaba pera;Buenaventura (Valle del Cauca); 2,167 
abr-20;FRUTAS;Limón común valluno;Buenaventura (Valle del Cauca); 3,738 
abr-20;FRUTAS;Lulo;Buenaventura (Valle del Cauca); 3,086 
abr-20;FRUTAS;Mandarina Arrayana;Buenaventura (Valle del Cauca); 3,024 
abr-20;FRUTAS;Mango manzano;Buenaventura (Valle del Cauca); 2,310 
abr-20;FRUTAS;Manzana roja importada;Buenaventura (Valle del Cauca); 6,009 
abr-20;FRUTAS;Manzana verde importada;Buenaventura (Valle del Cauca); 6,638 
abr-20;FRUTAS;Maracuyá;Buenaventura (Valle del Cauca); 3,510 
abr-20;FRUTAS;Mora de Castilla;Buenaventura (Valle del Cauca); 4,562 
abr-20;FRUTAS;Naranja Valencia;Buenaventura (Valle del Cauca); 1,683 
abr-20;FRUTAS;Papaya Maradol;Buenaventura (Valle del Cauca); 2,405 
abr-20;FRUTAS;Pera importada;Buenaventura (Valle del Cauca); 6,744 
abr-20;FRUTAS;Piña gold;Buenaventura (Valle del Cauca); 2,019 
abr-20;FRUTAS;Tomate de árbol;Buenaventura (Valle del Cauca); 2,610 
abr-20;TUBERCULOS, RAICES Y PLATANOS;Arracacha amarilla;Buenaventura (Valle del Cauca); 2,648 
abr-20;TUBERCULOS, RAICES Y PLATANOS;Papa Betina;Buenaventura (Valle del Cauca); 747 
abr-20;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Buenaventura (Valle del Cauca); 872 
abr-20;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Buenaventura (Valle del Cauca); 856 
abr-20;TUBERCULOS, RAICES Y PLATANOS;Papa única;Buenaventura (Valle del Cauca); 855 
abr-20;TUBERCULOS, RAICES Y PLATANOS;Ulluco;Buenaventura (Valle del Cauca); 2,771 
abr-20;TUBERCULOS, RAICES Y PLATANOS;Yuca chirosa;Buenaventura (Valle del Cauca); 1,291 
abr-20;GRANOS Y CEREALES;Arroz de primera;Buenaventura (Valle del Cauca); 3,674 
abr-20;GRANOS Y CEREALES;Arveja verde seca importada;Buenaventura (Valle del Cauca); 1,986 
abr-20;GRANOS Y CEREALES;Fríjol calima;Buenaventura (Valle del Cauca); 5,045 
abr-20;GRANOS Y CEREALES;Lenteja importada;Buenaventura (Valle del Cauca); 2,542 
abr-20;LACTEOS Y HUEVOS;Huevo blanco A;Buenaventura (Valle del Cauca); 431 
abr-20;LACTEOS Y HUEVOS;Leche en polvo;Buenaventura (Valle del Cauca); 24,017 
abr-20;LACTEOS Y HUEVOS;Queso costeño;Buenaventura (Valle del Cauca); 18,222 
abr-20;LACTEOS Y HUEVOS;Queso cuajada;Buenaventura (Valle del Cauca); 11,044 
abr-20;LACTEOS Y HUEVOS;Queso doble crema;Buenaventura (Valle del Cauca); 12,222 
abr-20;CARNES;Alas de pollo con costillar;Buenaventura (Valle del Cauca); 5,500 
abr-20;CARNES;Carne de cerdo, brazo sin hueso;Buenaventura (Valle del Cauca); 14,417 
abr-20;CARNES;Carne de cerdo, costilla;Buenaventura (Valle del Cauca); 14,583 
abr-20;CARNES;Carne de cerdo, espinazo;Buenaventura (Valle del Cauca); 10,000 
abr-20;CARNES;Carne de cerdo, lomo sin hueso;Buenaventura (Valle del Cauca); 16,250 
abr-20;CARNES;Carne de cerdo, pernil sin hueso;Buenaventura (Valle del Cauca); 14,750 
abr-20;CARNES;Carne de cerdo, tocino papada;Buenaventura (Valle del Cauca); 8,000 
abr-20;CARNES;Carne de res, bola de brazo;Buenaventura (Valle del Cauca); 17,458 
abr-20;CARNES;Carne de res, bola de pierna;Buenaventura (Valle del Cauca); 17,167 
abr-20;CARNES;Carne de res, cadera;Buenaventura (Valle del Cauca); 17,700 
abr-20;CARNES;Carne de res, costilla;Buenaventura (Valle del Cauca); 10,850 
abr-20;CARNES;Carne de res, falda;Buenaventura (Valle del Cauca); 14,000 
abr-20;CARNES;Carne de res, lomo fino;Buenaventura (Valle del Cauca); 22,200 
abr-20;CARNES;Carne de res, morrillo;Buenaventura (Valle del Cauca); 12,650 
abr-20;CARNES;Carne de res, muchacho;Buenaventura (Valle del Cauca); 16,900 
abr-20;CARNES;Carne de res, pecho;Buenaventura (Valle del Cauca); 14,033 
abr-20;CARNES;Carne de res, punta de anca;Buenaventura (Valle del Cauca); 18,283 
abr-20;CARNES;Carne de res, sobrebarriga;Buenaventura (Valle del Cauca); 14,000 
abr-20;CARNES;Pechuga de pollo;Buenaventura (Valle del Cauca); 8,058 
abr-20;CARNES;Pierna pernil con rabadilla;Buenaventura (Valle del Cauca); 4,775 
abr-13;PESCADOS;Corvina, filete congelado nacional;Buenaventura (Valle del Cauca);16,000
abr-20;PESCADOS;Langostino 16-20;Buenaventura (Valle del Cauca); 39,917 
abr-20;PESCADOS;Pargo rojo platero;Buenaventura (Valle del Cauca); 21,917 
abr-20;PESCADOS;Sierra entera congelada;Buenaventura (Valle del Cauca); 12,250 
abr-20;PROCESADOS;Aceite vegetal mezcla;Buenaventura (Valle del Cauca); 5,588 
abr-20;PROCESADOS;Azúcar sulfitada;Buenaventura (Valle del Cauca); 2,513 
abr-20;PROCESADOS;Café instantáneo;Buenaventura (Valle del Cauca); 89,423 
abr-20;PROCESADOS;Chocolate amargo;Buenaventura (Valle del Cauca); 22,645 
abr-20;PROCESADOS;Galletas saladas;Buenaventura (Valle del Cauca); 10,204 
abr-20;PROCESADOS;Gelatina;Buenaventura (Valle del Cauca); 22,986 
abr-20;PROCESADOS;Harina de trigo;Buenaventura (Valle del Cauca); 2,020 
abr-20;PROCESADOS;Harina precocida de maíz;Buenaventura (Valle del Cauca); 3,260 
abr-20;PROCESADOS;Jugo instantáneo (sobre);Buenaventura (Valle del Cauca); 24,977 
abr-20;PROCESADOS;Lomitos de atún en lata;Buenaventura (Valle del Cauca); 31,047 
abr-20;PROCESADOS;Manteca;Buenaventura (Valle del Cauca); 5,358 
abr-20;PROCESADOS;Margarina;Buenaventura (Valle del Cauca); 16,473 
abr-20;PROCESADOS;Mayonesa doy pack;Buenaventura (Valle del Cauca); 17,280 
abr-20;PROCESADOS;Pastas alimenticias;Buenaventura (Valle del Cauca); 5,405 
abr-20;PROCESADOS;Sal yodada;Buenaventura (Valle del Cauca); 830 
abr-20;PROCESADOS;Salsa de tomate doy pack;Buenaventura (Valle del Cauca); 13,691 
abr-20;PROCESADOS;Sardinas en lata;Buenaventura (Valle del Cauca); 7,525 
may-20;VERDURAS Y HORTALIZAS;Ahuyama;Buenaventura (Valle del Cauca); 1,189 
may-20;VERDURAS Y HORTALIZAS;Ajo importado;Buenaventura (Valle del Cauca); 8,819 
may-20;VERDURAS Y HORTALIZAS;Arveja verde en vaina pastusa;Buenaventura (Valle del Cauca); 4,491 
may-20;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca bogotana;Buenaventura (Valle del Cauca); 1,843 
may-20;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Buenaventura (Valle del Cauca); 3,196 
may-20;VERDURAS Y HORTALIZAS;Chócolo mazorca;Buenaventura (Valle del Cauca); 1,053 
may-20;VERDURAS Y HORTALIZAS;Cilantro;Buenaventura (Valle del Cauca); 2,426 
may-20;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Buenaventura (Valle del Cauca); 3,911 
may-20;VERDURAS Y HORTALIZAS;Habichuela;Buenaventura (Valle del Cauca); 1,600 
may-20;VERDURAS Y HORTALIZAS;Lechuga Batavia;Buenaventura (Valle del Cauca); 1,385 
may-20;VERDURAS Y HORTALIZAS;Pepino cohombro;Buenaventura (Valle del Cauca); 1,152 
may-20;VERDURAS Y HORTALIZAS;Pimentón;Buenaventura (Valle del Cauca); 2,153 
may-20;VERDURAS Y HORTALIZAS;Remolacha bogotana;Buenaventura (Valle del Cauca); 1,733 
may-20;VERDURAS Y HORTALIZAS;Repollo blanco;Buenaventura (Valle del Cauca); 719 
may-20;VERDURAS Y HORTALIZAS;Repollo morado;Buenaventura (Valle del Cauca); 849 
may-20;VERDURAS Y HORTALIZAS;Tomate chonto regional;Buenaventura (Valle del Cauca); 2,393 
may-20;VERDURAS Y HORTALIZAS;Zanahoria;Buenaventura (Valle del Cauca); 1,545 
may-20;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Buenaventura (Valle del Cauca); 2,053 
may-20;FRUTAS;Aguacate común;Buenaventura (Valle del Cauca); 3,044 
may-20;FRUTAS;Aguacate papelillo;Buenaventura (Valle del Cauca); 3,956 
may-20;FRUTAS;Banano criollo;Buenaventura (Valle del Cauca); 1,457 
may-20;FRUTAS;Curuba;Buenaventura (Valle del Cauca); 2,333 
may-20;FRUTAS;Guayaba pera;Buenaventura (Valle del Cauca); 2,196 
may-20;FRUTAS;Limón común valluno;Buenaventura (Valle del Cauca); 4,070 
may-20;FRUTAS;Lulo;Buenaventura (Valle del Cauca); 2,967 
may-20;FRUTAS;Mandarina Arrayana;Buenaventura (Valle del Cauca); 3,095 
may-20;FRUTAS;Mango manzano;Buenaventura (Valle del Cauca); 1,815 
may-20;FRUTAS;Manzana roja importada;Buenaventura (Valle del Cauca); 6,123 
may-20;FRUTAS;Manzana verde importada;Buenaventura (Valle del Cauca); 6,682 
may-20;FRUTAS;Maracuyá;Buenaventura (Valle del Cauca); 2,930 
may-20;FRUTAS;Mora de Castilla;Buenaventura (Valle del Cauca); 4,422 
may-20;FRUTAS;Naranja Valencia;Buenaventura (Valle del Cauca); 1,612 
may-20;FRUTAS;Papaya Maradol;Buenaventura (Valle del Cauca); 2,348 
may-20;FRUTAS;Pera importada;Buenaventura (Valle del Cauca); 6,670 
may-20;FRUTAS;Piña gold;Buenaventura (Valle del Cauca); 1,867 
may-20;FRUTAS;Tomate de árbol;Buenaventura (Valle del Cauca); 2,785 
may-20;TUBERCULOS, RAICES Y PLATANOS;Arracacha amarilla;Buenaventura (Valle del Cauca); 2,400 
may-20;TUBERCULOS, RAICES Y PLATANOS;Papa Betina;Buenaventura (Valle del Cauca); 837 
may-20;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Buenaventura (Valle del Cauca); 965 
may-20;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Buenaventura (Valle del Cauca); 941 
may-20;TUBERCULOS, RAICES Y PLATANOS;Papa única;Buenaventura (Valle del Cauca); 885 
may-20;TUBERCULOS, RAICES Y PLATANOS;Ulluco;Buenaventura (Valle del Cauca); 2,870 
may-20;TUBERCULOS, RAICES Y PLATANOS;Yuca chirosa;Buenaventura (Valle del Cauca); 1,193 
may-20;GRANOS Y CEREALES;Arroz de primera;Buenaventura (Valle del Cauca); 3,724 
may-20;GRANOS Y CEREALES;Fríjol calima;Buenaventura (Valle del Cauca); 5,869 
may-20;GRANOS Y CEREALES;Lenteja importada;Buenaventura (Valle del Cauca); 3,833 
may-20;LACTEOS Y HUEVOS;Huevo blanco A;Buenaventura (Valle del Cauca); 411 
may-20;LACTEOS Y HUEVOS;Leche en polvo;Buenaventura (Valle del Cauca); 24,649 
may-20;LACTEOS Y HUEVOS;Queso costeño;Buenaventura (Valle del Cauca); 17,100 
may-20;LACTEOS Y HUEVOS;Queso cuajada;Buenaventura (Valle del Cauca); 10,917 
may-20;LACTEOS Y HUEVOS;Queso doble crema;Buenaventura (Valle del Cauca); 12,233 
may-20;CARNES;Alas de pollo con costillar;Buenaventura (Valle del Cauca); 5,733 
may-20;CARNES;Carne de cerdo, brazo sin hueso;Buenaventura (Valle del Cauca); 14,233 
may-20;CARNES;Carne de cerdo, costilla;Buenaventura (Valle del Cauca); 14,500 
may-20;CARNES;Carne de cerdo, espinazo;Buenaventura (Valle del Cauca); 10,167 
may-20;CARNES;Carne de cerdo, lomo sin hueso;Buenaventura (Valle del Cauca); 16,000 
may-20;CARNES;Carne de cerdo, pernil sin hueso;Buenaventura (Valle del Cauca); 14,583 
may-20;CARNES;Carne de cerdo, tocino papada;Buenaventura (Valle del Cauca); 8,000 
may-20;CARNES;Carne de res, bola de brazo;Buenaventura (Valle del Cauca); 17,850 
may-20;CARNES;Carne de res, bola de pierna;Buenaventura (Valle del Cauca); 17,033 
may-20;CARNES;Carne de res, cadera;Buenaventura (Valle del Cauca); 17,933 
may-20;CARNES;Carne de res, costilla;Buenaventura (Valle del Cauca); 10,917 
may-20;CARNES;Carne de res, falda;Buenaventura (Valle del Cauca); 14,200 
may-20;CARNES;Carne de res, lomo fino;Buenaventura (Valle del Cauca); 22,350 
may-20;CARNES;Carne de res, morrillo;Buenaventura (Valle del Cauca); 13,417 
may-20;CARNES;Carne de res, muchacho;Buenaventura (Valle del Cauca); 17,083 
may-20;CARNES;Carne de res, pecho;Buenaventura (Valle del Cauca); 14,267 
may-20;CARNES;Carne de res, punta de anca;Buenaventura (Valle del Cauca); 18,333 
may-20;CARNES;Carne de res, sobrebarriga;Buenaventura (Valle del Cauca); 14,167 
may-20;CARNES;Pechuga de pollo;Buenaventura (Valle del Cauca); 7,500 
may-20;CARNES;Pierna pernil con rabadilla;Buenaventura (Valle del Cauca); 5,050 
may-13;PESCADOS;Corvina, filete congelado nacional;Buenaventura (Valle del Cauca);16,000
may-20;PESCADOS;Langostino 16-20;Buenaventura (Valle del Cauca); 39,333 
may-20;PESCADOS;Pargo rojo platero;Buenaventura (Valle del Cauca); 21,583 
may-20;PESCADOS;Sierra entera congelada;Buenaventura (Valle del Cauca); 11,917 
may-20;PROCESADOS;Aceite vegetal mezcla;Buenaventura (Valle del Cauca); 5,638 
may-20;PROCESADOS;Azúcar sulfitada;Buenaventura (Valle del Cauca); 2,568 
may-20;PROCESADOS;Café instantáneo;Buenaventura (Valle del Cauca); 89,926 
may-20;PROCESADOS;Chocolate amargo;Buenaventura (Valle del Cauca); 23,103 
may-20;PROCESADOS;Galletas saladas;Buenaventura (Valle del Cauca); 10,292 
may-20;PROCESADOS;Gelatina;Buenaventura (Valle del Cauca); 23,077 
may-20;PROCESADOS;Harina de trigo;Buenaventura (Valle del Cauca); 2,184 
may-20;PROCESADOS;Harina precocida de maíz;Buenaventura (Valle del Cauca); 3,186 
may-20;PROCESADOS;Jugo instantáneo (sobre);Buenaventura (Valle del Cauca); 25,023 
may-20;PROCESADOS;Lomitos de atún en lata;Buenaventura (Valle del Cauca); 37,362 
may-20;PROCESADOS;Manteca;Buenaventura (Valle del Cauca); 5,474 
may-20;PROCESADOS;Margarina;Buenaventura (Valle del Cauca); 16,432 
may-20;PROCESADOS;Mayonesa doy pack;Buenaventura (Valle del Cauca); 17,230 
may-20;PROCESADOS;Panela redonda morena;Buenaventura (Valle del Cauca); 2,973 
may-20;PROCESADOS;Pastas alimenticias;Buenaventura (Valle del Cauca); 5,082 
may-20;PROCESADOS;Sal yodada;Buenaventura (Valle del Cauca); 831 
may-20;PROCESADOS;Salsa de tomate doy pack;Buenaventura (Valle del Cauca); 13,727 
may-20;PROCESADOS;Sardinas en lata;Buenaventura (Valle del Cauca); 7,541 
jun-20;VERDURAS Y HORTALIZAS;Ahuyama;Buenaventura (Valle del Cauca); 1,204 
jun-20;VERDURAS Y HORTALIZAS;Ajo importado;Buenaventura (Valle del Cauca); 9,819 
jun-20;VERDURAS Y HORTALIZAS;Arveja verde en vaina pastusa;Buenaventura (Valle del Cauca); 3,869 
jun-20;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca bogotana;Buenaventura (Valle del Cauca); 2,387 
jun-20;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Buenaventura (Valle del Cauca); 3,189 
jun-20;VERDURAS Y HORTALIZAS;Chócolo mazorca;Buenaventura (Valle del Cauca); 852 
jun-20;VERDURAS Y HORTALIZAS;Cilantro;Buenaventura (Valle del Cauca); 2,639 
jun-20;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Buenaventura (Valle del Cauca); 3,767 
jun-20;VERDURAS Y HORTALIZAS;Habichuela;Buenaventura (Valle del Cauca); 2,216 
jun-20;VERDURAS Y HORTALIZAS;Lechuga Batavia;Buenaventura (Valle del Cauca); 1,335 
jun-20;VERDURAS Y HORTALIZAS;Pepino cohombro;Buenaventura (Valle del Cauca); 1,281 
jun-20;VERDURAS Y HORTALIZAS;Pimentón;Buenaventura (Valle del Cauca); 2,899 
jun-20;VERDURAS Y HORTALIZAS;Remolacha bogotana;Buenaventura (Valle del Cauca); 1,373 
jun-20;VERDURAS Y HORTALIZAS;Repollo blanco;Buenaventura (Valle del Cauca); 727 
jun-20;VERDURAS Y HORTALIZAS;Repollo morado;Buenaventura (Valle del Cauca); 757 
jun-20;VERDURAS Y HORTALIZAS;Tomate chonto regional;Buenaventura (Valle del Cauca); 2,148 
jun-20;VERDURAS Y HORTALIZAS;Zanahoria;Buenaventura (Valle del Cauca); 1,323 
jun-20;VERDURAS Y HORTALIZAS;Zanahoria bogotana;Buenaventura (Valle del Cauca); 2,333 
jun-20;FRUTAS;Aguacate común;Buenaventura (Valle del Cauca); 2,848 
jun-20;FRUTAS;Aguacate papelillo;Buenaventura (Valle del Cauca); 3,022 
jun-20;FRUTAS;Banano criollo;Buenaventura (Valle del Cauca); 1,420 
jun-20;FRUTAS;Curuba;Buenaventura (Valle del Cauca); 1,993 
jun-20;FRUTAS;Guayaba pera;Buenaventura (Valle del Cauca); 2,181 
jun-20;FRUTAS;Limón común valluno;Buenaventura (Valle del Cauca); 3,656 
jun-20;FRUTAS;Lulo;Buenaventura (Valle del Cauca); 3,270 
jun-20;FRUTAS;Mandarina Arrayana;Buenaventura (Valle del Cauca); 2,146 
jun-20;FRUTAS;Mango manzano;Buenaventura (Valle del Cauca); 1,563 
jun-20;FRUTAS;Manzana roja importada;Buenaventura (Valle del Cauca); 6,016 
jun-20;FRUTAS;Manzana verde importada;Buenaventura (Valle del Cauca); 6,559 
jun-20;FRUTAS;Maracuyá;Buenaventura (Valle del Cauca); 2,480 
jun-20;FRUTAS;Mora de Castilla;Buenaventura (Valle del Cauca); 3,252 
jun-20;FRUTAS;Naranja Valencia;Buenaventura (Valle del Cauca); 1,532 
jun-20;FRUTAS;Papaya Maradol;Buenaventura (Valle del Cauca); 2,241 
jun-20;FRUTAS;Pera importada;Buenaventura (Valle del Cauca); 6,522 
jun-20;FRUTAS;Piña gold;Buenaventura (Valle del Cauca); 1,978 
jun-20;FRUTAS;Tomate de árbol;Buenaventura (Valle del Cauca); 3,159 
jun-20;TUBERCULOS, RAICES Y PLATANOS;Arracacha amarilla;Buenaventura (Valle del Cauca); 2,353 
jun-20;TUBERCULOS, RAICES Y PLATANOS;Papa Betina;Buenaventura (Valle del Cauca); 893 
jun-20;TUBERCULOS, RAICES Y PLATANOS;Papa capira;Buenaventura (Valle del Cauca); 1,110 
jun-20;TUBERCULOS, RAICES Y PLATANOS;Papa suprema;Buenaventura (Valle del Cauca); 1,077 
jun-20;TUBERCULOS, RAICES Y PLATANOS;Papa única;Buenaventura (Valle del Cauca); 923 
jun-20;TUBERCULOS, RAICES Y PLATANOS;Ulluco;Buenaventura (Valle del Cauca); 3,326 
jun-20;TUBERCULOS, RAICES Y PLATANOS;Yuca chirosa;Buenaventura (Valle del Cauca); 1,067 
jun-20;GRANOS Y CEREALES;Arroz de primera;Buenaventura (Valle del Cauca); 3,691 
jun-20;GRANOS Y CEREALES;Fríjol calima;Buenaventura (Valle del Cauca); 6,023 
jun-20;GRANOS Y CEREALES;Lenteja importada;Buenaventura (Valle del Cauca); 3,880 
jun-20;LACTEOS Y HUEVOS;Huevo blanco A;Buenaventura (Valle del Cauca); 386 
jun-20;LACTEOS Y HUEVOS;Leche en polvo;Buenaventura (Valle del Cauca); 24,114 
jun-20;LACTEOS Y HUEVOS;Queso costeño;Buenaventura (Valle del Cauca); 17,333 
jun-20;LACTEOS Y HUEVOS;Queso cuajada;Buenaventura (Valle del Cauca); 10,833 
jun-20;LACTEOS Y HUEVOS;Queso doble crema;Buenaventura (Valle del Cauca); 12,120 
jun-20;CARNES;Alas de pollo con costillar;Buenaventura (Valle del Cauca); 6,027 
jun-20;CARNES;Carne de cerdo, brazo sin hueso;Buenaventura (Valle del Cauca); 13,867 
jun-20;CARNES;Carne de cerdo, costilla;Buenaventura (Valle del Cauca); 14,200 
jun-20;CARNES;Carne de cerdo, espinazo;Buenaventura (Valle del Cauca); 10,000 
jun-20;CARNES;Carne de cerdo, lomo sin hueso;Buenaventura (Valle del Cauca); 16,267 
jun-20;CARNES;Carne de cerdo, pernil sin hueso;Buenaventura (Valle del Cauca); 14,600 
jun-20;CARNES;Carne de cerdo, tocino papada;Buenaventura (Valle del Cauca); 8,000 
jun-20;CARNES;Carne de res, bola de brazo;Buenaventura (Valle del Cauca); 17,947 
jun-20;CARNES;Carne de res, bola de pierna;Buenaventura (Valle del Cauca); 17,293 
jun-20;CARNES;Carne de res, cadera;Buenaventura (Valle del Cauca); 17,973 
jun-20;CARNES;Carne de res, costilla;Buenaventura (Valle del Cauca); 11,013 
jun-20;CARNES;Carne de res, falda;Buenaventura (Valle del Cauca); 14,327 
jun-20;CARNES;Carne de res, lomo fino;Buenaventura (Valle del Cauca); 22,267 
jun-20;CARNES;Carne de res, morrillo;Buenaventura (Valle del Cauca); 13,933 
jun-20;CARNES;Carne de res, muchacho;Buenaventura (Valle del Cauca); 17,293 
jun-20;CARNES;Carne de res, pecho;Buenaventura (Valle del Cauca); 14,373 
jun-20;CARNES;Carne de res, punta de anca;Buenaventura (Valle del Cauca); 18,793 
jun-20;CARNES;Carne de res, sobrebarriga;Buenaventura (Valle del Cauca); 14,327 
jun-20;CARNES;Pechuga de pollo;Buenaventura (Valle del Cauca); 7,700 
jun-20;CARNES;Pierna pernil con rabadilla;Buenaventura (Valle del Cauca); 5,333 
jun-13;PESCADOS;Corvina, filete congelado nacional;Buenaventura (Valle del Cauca);16,000
jun-20;PESCADOS;Langostino 16-20;Buenaventura (Valle del Cauca); 40,000 
jun-20;PESCADOS;Pargo rojo platero;Buenaventura (Valle del Cauca); 21,733 
jun-20;PESCADOS;Sierra entera congelada;Buenaventura (Valle del Cauca); 12,200 
jun-20;PROCESADOS;Aceite vegetal mezcla;Buenaventura (Valle del Cauca); 5,659 
jun-20;PROCESADOS;Azúcar sulfitada;Buenaventura (Valle del Cauca); 2,632 
jun-20;PROCESADOS;Café instantáneo;Buenaventura (Valle del Cauca); 89,612 
jun-20;PROCESADOS;Chocolate amargo;Buenaventura (Valle del Cauca); 23,646 
jun-20;PROCESADOS;Galletas saladas;Buenaventura (Valle del Cauca); 10,206 
jun-20;PROCESADOS;Gelatina;Buenaventura (Valle del Cauca); 23,130 
jun-20;PROCESADOS;Harina de trigo;Buenaventura (Valle del Cauca); 2,237 
jun-20;PROCESADOS;Harina precocida de maíz;Buenaventura (Valle del Cauca); 3,232 
jun-20;PROCESADOS;Jugo instantáneo (sobre);Buenaventura (Valle del Cauca); 24,630 
jun-20;PROCESADOS;Lomitos de atún en lata;Buenaventura (Valle del Cauca); 37,413 
jun-20;PROCESADOS;Manteca;Buenaventura (Valle del Cauca); 5,463 
jun-20;PROCESADOS;Margarina;Buenaventura (Valle del Cauca); 16,431 
jun-20;PROCESADOS;Mayonesa doy pack;Buenaventura (Valle del Cauca); 17,192 
jun-20;PROCESADOS;Panela redonda morena;Buenaventura (Valle del Cauca); 2,973 
jun-20;PROCESADOS;Pastas alimenticias;Buenaventura (Valle del Cauca); 4,908 
jun-20;PROCESADOS;Sal yodada;Buenaventura (Valle del Cauca); 838 
jun-20;PROCESADOS;Salsa de tomate doy pack;Buenaventura (Valle del Cauca); 13,703 
jun-20;PROCESADOS;Sardinas en lata;Buenaventura (Valle del Cauca); 7,537 
jul-20;VERDURAS Y HORTALIZAS;Ahuyama;Buenaventura (Valle del Cauca); 1,119 
jul-20;VERDURAS Y HORTALIZAS;Ajo importado;Buenaventura (Valle del Cauca); 6,944 
jul-20;VERDURAS Y HORTALIZAS;Arveja verde en vaina pastusa;Buenaventura (Valle del Cauca); 3,353 
jul-20;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca bogotana;Buenaventura (Valle del Cauca); 2,176 
jul-20;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Buenaventura (Valle del Cauca); 3,217 
jul-20;VERDURAS Y HORTALIZAS;Chócolo mazorca;Buenaventura (Valle del Cauca); 994 
jul-20;VERDURAS Y HORTALIZAS;Cilantro;Buenaventura (Valle del Cauca); 2,472 
jul-20;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Buenaventura (Valle del Cauca); 3,480 
jul-20;VERDURAS Y HORTALIZAS;Habichuela;Buenaventura (Valle del Cauca); 1,947 
jul-20;VERDURAS Y HORTALIZAS;Lechuga Batavia;Buenaventura (Valle del Cauca); 1,389 
jul-20;VERDURAS Y HORTALIZAS;Pepino cohombro;Buenaventura (Valle del Cauca); 1,181 
jul-20;VERDURAS Y HORTALIZAS;Pimentón;Buenaventura (Valle del Cauca); 2,868 
jul-20;VERDURAS Y HORTALIZAS;Remolacha bogotana;Buenaventura (Valle del Cauca); 2,338 
jul-20;VERDURAS Y HORTALIZAS;Repollo blanco;Buenaventura (Valle del Cauca); 572 
jul-20;VERDURAS Y HORTALIZAS;Repollo morado;Buenaventura (Valle del Cauca); 742 
